Trade Date,Issuer,Symbol,Lead/Joint-Lead Managers,Offer Price,Opening Price,1st Day Close,1st Day % Px Chng ,$ Change Opening,$ Change Close,Star Ratings,Performed
2020-01-24,Gores Holdings IV,GHIVU,Deutsche Bank Securities,10.00,10.52,10.45,0.05,0.52,0.45,1,
2020-01-24,SCVX Corp.,SCVXU,Credit Suisse,10.00,10.30,10.32,0.03,0.30,0.32,1,
2020-01-17,I-Mab,IMAB,Jefferies/ CICC,14.00,14.75,12.75,-0.09,0.75,-1.25,2,
2020-01-17,LIZHI,LIZI,Credit Suisse/ Citigroup,11.00,11.03,11.63,0.06,0.03,0.63,1,
2020-01-17,Phoenix Tree Holdings Ltd.,DNK,Citigroup/ Credit Suisse/ J.P. Morgan,13.50,13.50,13.50,0.00,0.00,0.00,1,
2020-01-17,Velocity Financial,VEL,Wells Fargo Securities/ Citigroup/ JMP Securities,13.00,13.85,13.51,0.04,0.85,0.51,1,
2019-12-30,Molecular Data,MKD,AMTD/ Fosun Hani/ Boustead Securities,5.38,6.00,5.46,0.01,0.62,0.08,N/C,
2019-12-19,Indonesia Energy,INDO,Maxim Group,11.00,11.00,10.50,-0.05,0.00,-0.50,1,
2019-12-19,Monopar Therapeutics,MNPR,JonesTrading,8.00,8.35,26.50,2.31,0.35,18.50,1,
2019-12-13,CIIG Merger,CIICU,UBS Investment Bank/ Barclays,10.00,10.02,10.18,0.02,0.02,0.18,1,
2019-12-13,Healthcare Merger,HCCOU,Cantor,10.00,10.16,10.30,0.03,0.16,0.30,1,
2019-12-13,OneConnect Financial Technology,OCFT,Morgan Stanley/ Goldman Sachs (Asia)/ J.P. Morgan/ Ping An of China Securities (Hong Kong),10.00,10.51,10.00,0.00,0.51,0.00,1,
2019-12-13,Sprout Social,SPT,Goldman Sachs/ Morgan Stanley,17.00,18.05,16.60,-0.02,1.05,-0.40,2,
2019-12-12,Bill.com Holdings,BILL,Goldman Sachs/ BofA Securities/ Jefferies/ KeyBanc Capital Markets,22.00,37.50,35.50,0.61,15.50,13.50,3,
2019-12-12,EHang Holdings,EH,Morgan Stanley/ Credit Suisse,12.50,12.55,12.49,0.00,0.05,-0.01,1,
2019-12-11,LIV Capital Acquisition,LIVKU,EarlyBirdCapital,10.01,10.01,10.02,0.00,0.00,0.01,1,
2019-12-11,XP Inc.,XP,Goldman Sachs/ J.P. Morgan/ Morgan Stanley/ XP Investments/ Itaú BBA,27.00,32.75,34.46,0.28,5.75,7.46,3,
2019-12-05,LMP Automotive Holdings,LMPX,ThinkEquity (a division of Fordham Financial Management),5.00,5.00,5.36,0.07,0.00,0.36,1,
2019-11-26,Alussa Energy Acquisition (ALUSU) (u),ALUS.U,BTIG,10.00,10.03,10.02,0.00,0.03,0.02,1,
2019-11-22,Alpine Income Property Trust,PINE,Raymond James/Baird/B. Riley FBR/BMO Capital Markets,19.00,19.00,19.00,0.00,0.00,0.00,1,
2019-11-22,CHP Merger,CHPMU,J.P. Morgan/ Credit Suisse/ Morgan Stanley,10.00,10.04,10.05,0.01,0.04,0.05,1,
2019-11-22,PropTech Acquisition,PTACU,Cantor,10.00,10.10,10.11,0.01,0.10,0.11,1,
2019-11-21,Canaan,CAN,Citigroup/ China Renaissance/ CMBI,9.00,12.60,8.99,0.00,3.60,-0.01,1,
2019-11-21,SiTime,SITM,Barclays/ Stifel,13.00,16.90,18.65,0.43,3.90,5.65,1,Missed
2019-11-20,Amplitude Healthcare Acquisition,AMHCU,BMO Capital Markets/ SVB Leerink,10.00,9.98,10.00,0.00,-0.02,0.00,1,
2019-11-20,Software Acquisition Group,SAQNU,B. Riley FBR,10.00,10.08,10.07,0.01,0.08,0.07,1,
2019-11-19,GreenVision Acquisition,GRNVU,I-Bankers Securities ,10.00,10.03,10.03,0.00,0.03,0.03,1,
2019-11-12,YayYo,YAYO,Aegis Capital/ WestPark Capital,4.00,4.05,3.55,-0.11,0.05,-0.45,1,
2019-11-11,89bio,ETNB,BofA Merrill Lynch/ SVB Leerink/ RBC Capital Markets,16.00,20.00,20.80,0.30,4.00,4.80,2,
2019-11-08,36Kr Holdings,KRKR,Credit Suisse/ CICC,14.50,12.58,13.06,-0.10,-1.92,-1.44,1,
2019-11-08,CNS Pharmaceuticals,CNSP,Benchmark,4.00,4.11,4.57,0.14,0.11,0.57,1,
2019-11-08,ECMOHO,MOHO,UBS Investment Bank/ CICC,10.00,10.10,10.10,0.01,0.10,0.10,1,
2019-11-08,Juniper Industrial Holdings (JIH.U) (u),JIH.U,UBS Investment Bank,10.00,10.00,10.00,0.00,0.00,0.00,1,
2019-11-08,Stable Road Acquisition,SRACU,Cantor,10.00,10.12,10.05,0.01,0.12,0.05,1,
2019-11-08,TELA Bio,TELA,Jefferies/ Piper Jaffray,13.00,13.75,13.35,0.03,0.75,0.35,2,
2019-11-07,Centogene B.V.,CNTG,SVB Leerink/ Evercore ISI,14.00,14.10,12.49,-0.11,0.10,-1.51,1,
2019-11-07,Galera Therapeutics,GRTX,BofA Merrill Lynch/ Citigroup/ Credit Suisse,12.00,12.50,12.00,0.00,0.50,0.00,2,
2019-11-07,LGL Systems Acquisition,DFNSU,Jefferies,10.00,10.03,10.04,0.00,0.03,0.04,1,
2019-11-07,Silvergate Capital,SI,"Barclays/ Keefe, Bruyette & Woods (A Stifel Company)",12.00,12.75,12.52,0.04,0.75,0.52,1,
2019-11-05,Merida Merger,MCMJU,EarlyBirdCapital,10.00,10.00,10.00,0.00,0.00,0.00,1,
2019-11-05,Q&K International Group,QK,Morgan Stanley/ CICC,17.00,17.35,17.64,0.04,0.35,0.64,1,
2019-11-01,Fangdd Network Group,DUO,Morgan Stanley/ Citigroup/ UBS/ CICC/ AMTD,13.00,13.00,13.00,0.00,0.00,0.00,1,
2019-11-01,FinServ Acquisition,FSRVU,Barclays/ Cantor,10.00,10.06,10.06,0.01,0.06,0.06,1,
2019-11-01,Osprey Technology Acquisition,SFTW.U,Credit Suisse,10.00,10.00,10.00,0.00,0.00,0.00,1,
2019-10-31,Oyster Point Pharma,OYST,J.P. Morgan/ Cowen/ Piper Jaffray,16.00,16.50,18.78,0.17,0.50,2.78,1,
2019-10-31,RAPT Therapeutics,RAPT,BMO Capital Markets/ Wells Fargo Securities/ UBS Investment Bank,12.00,12.25,13.00,0.08,0.25,1.00,1,
2019-10-25,Aesthetic Medical International Holdings Group,AIH,Cantor/ Haitong International/ Prime Number Capital,12.00,12.16,10.03,-0.16,0.16,-1.97,1,
2019-10-25,Cabaletta Bio,CABA,Morgan Stanley/ Cowen and Company/ Evercore Group,11.00,9.00,10.00,-0.09,-2.00,-1.00,1,
2019-10-25,Happiness Biology Technology Group,HAPP,Univest Securities,5.50,4.90,4.50,-0.18,-0.60,-1.00,1,
2019-10-25,Phathom Pharmaceuticals,PHAT,Goldman Sachs/ Jefferies/ Evercore ISI,19.00,22.50,24.60,0.29,3.50,5.60,1,Missed
2019-10-25,Progyny,PGNY,J.P. Morgan/ Goldman Sachs/ BofA Merrill Lynch,13.00,13.50,15.94,0.23,0.50,2.94,1,
2019-10-25,TFF Pharmaceuticals,TFFP,National Securities,5.00,5.19,5.07,0.01,0.19,0.07,1,
2019-10-25,Youdao,DAO,Citigroup/ Morgan Stanley,17.00,13.50,12.50,-0.26,-3.50,-4.50,1,
2019-10-24,BRP Group,BRP,J.P. Morgan/ BofA Merrill Lynch,14.00,17.38,16.37,0.17,3.38,2.37,2,
2019-10-18,Galileo Acquisition,GLEO.U,EarlyBirdCapital,10.00,10.06,10.04,0.00,0.06,0.04,1,
2019-10-18,Union Acquisition Corp. II,LATNU,Cantor,10.00,10.10,10.10,0.01,0.10,0.10,1,
2019-10-17,BellRing Brands,BRBR,Morgan Stanley/ Citigroup/ J.P. Morgan/ Goldman Sachs,14.00,15.50,16.50,0.18,1.50,2.50,1,Missed
2019-10-11,HBT Financial,HBT,"Keefe, Bruyette & Woods (A Stifel Company)/ J.P. Morgan",15.00,16.20,15.54,0.04,1.20,0.54,1,
2019-10-11,Vir Biotechnology,VIR,Goldman Sachs/ J.P. Morgan/ Cowen/ Barclays,20.00,16.15,14.02,-0.30,-3.85,-5.98,1,
2019-10-10,BioNTech SE,BNTX,J.P. Morgan/ BofA Merrill Lynch/ UBS Investment Bank/ SVB Leerink,15.00,16.50,14.24,-0.05,1.50,-0.76,1,
2019-10-03,Aprea Therapeutics,APRE,J.P. Morgan/ Morgan Stanley/ RBC Capital Markets,15.00,15.46,20.50,0.37,0.46,5.50,1,
2019-10-03,Frequency Therapeutics,FREQ,J.P. Morgan/ Goldman Sachs/ Cowen,14.00,11.20,13.70,-0.02,-2.80,-0.30,1,
2019-10-03,Viela Bio,VIE,Goldman Sachs/ Morgan Stanley/ Cowen,19.00,21.50,23.41,0.23,2.50,4.41,1,Missed
2019-09-26,Oportun Financial,OPRT,"Barclays/ J.P. Morgan/ Jefferies/ Keefe, Bruyette & Woods (A Stifel Company)",15.00,15.70,16.17,0.08,0.70,1.17,1,
2019-09-26,Peloton Interactive,PTON,Goldman Sachs/ J.P. Morgan,29.00,27.00,25.76,-0.11,-2.00,-3.24,2,Missed
2019-09-19,Datadog,DDOG,Morgan Stanley/ Goldman Sachs/ J.P. Morgan/ Credit Suisse,27.00,40.35,37.55,0.39,13.35,10.55,3,
2019-09-19,Exagen,XGN,Cowen/ Cantor/ William Blair ,14.00,16.80,18.58,0.33,2.80,4.58,2,
2019-09-19,Ping Identity Holding,PING,Goldman Sachs/ BofA Merrill Lynch/ RBC Capital Markets/ Citigroup,15.00,18.75,20.11,0.34,3.75,5.11,3,
2019-09-18,Envista Holdings,NVST,J.P. Morgan/ Goldman Sachs/ Morgan Stanley,22.00,26.65,27.95,0.27,4.65,5.95,2,
2019-09-18,IGM Biosciences,IGMS,Jefferies/ Piper Jaffray/ Stifel/ Guggenheim Securities,16.00,18.31,24.30,0.52,2.31,8.30,1,Missed
2019-09-17,Apex Technology Acquisition,APXTU,Cantor,10.00,10.11,10.15,0.02,0.11,0.15,1,
2019-09-13,Cloudflare,NET,Goldman Sachs/ Morgan Stanley/ J.P. Morgan,15.00,18.00,18.00,0.20,3.00,3.00,3,
2019-09-13,Experience Investment,EXPCU,Deutsche Bank Securities/ Citigroup/ J.P. Morgan,10.00,10.00,10.01,0.00,0.00,0.01,1,
2019-09-13,Satsuma Pharmaceuticals,STSA,Credit Suisse/ SVB Leerink/ Evercore,15.00,19.00,16.90,0.13,4.00,1.90,1,Missed
2019-09-13,SpringWorks Therapeutics (SWTX),SWTX,​J.P. Morgan/ Goldman Sachs/ Cowen​,18.00,24.50,22.63,0.26,6.50,4.63,3,
2019-09-12,10x Genomics,TXG,J.P. Morgan/ Goldman Sachs/ BofA Merrill Lynch,39.00,54.00,52.75,0.35,15.00,13.75,3,
2019-09-12,SmileDirectClub,SDC,J.P. Morgan/ Citigroup/ BofA Merrill Lynch/ Jefferies/ UBS Investment Bank/ Credit Suisse ,23.00,20.55,16.67,-0.28,-2.45,-6.33,2,Missed
2019-09-11,New Providence Acquisition,NPAUU,BTIG,10.00,10.02,10.04,0.00,0.02,0.04,1,
2019-08-15,9F,JFU,Credit Suisse,9.50,10.88,9.58,0.01,1.38,0.08,1,
2019-08-09,Thunder Bridge Acquisition II (THBRU) (u),THBRU,Morgan Stanley/ Cantor,10.00,10.07,10.07,0.01,0.07,0.07,1,
2019-08-08,InMode Ltd.,INMD,​Barclays/ UBS Investment Bank/ Canaccord Genuity,14.00,13.50,13.57,-0.03,-0.50,-0.43,1,
2019-08-08,Silver Spike Acquisition (SSPKU) (u),SSPKU,Credit Suisse,10.00,10.00,10.00,0.00,0.00,0.00,1,
2019-08-05,AMTD International,HKIB,AMTD Global Markets/ Tiger Brokers,8.38,8.91,10.07,0.20,0.53,1.69,N/C,
2019-08-02,Orisun Acquisition,ORSNU,Chardan,10.00,10.00,10.00,0.00,0.00,0.00,1,
2019-08-01,Dynatrace Holdings,DT,Goldman Sachs/ J.P. Morgan/ Citigroup,16.00,25.50,23.85,0.49,9.50,7.85,3,
2019-08-01,Kura Sushi USA,KRUS,BMO Capital Markets/ Stephens,14.00,14.89,19.61,0.40,0.89,5.61,1,Missed
2019-08-01,Sundial Growers,SNDL,Cowen/ BMO Capital Markets/ Barclays,13.00,13.01,8.48,-0.35,0.01,-4.52,2,Missed
2019-07-31,Netfin Acquisition,NFINU,B. Riley FBR,10.00,10.00,10.02,0.00,0.00,0.02,1,
2019-07-31,Borr Drilling Limited,BORR,Goldman Sachs/ DNB Markets,9.30,9.54,9.77,0.05,0.24,0.47,N/C,
2019-07-26,Blue Hat Interactive Entertainment Technology,BHAT,ViewTrade Securities,4.00,4.49,4.58,0.15,0.49,0.58,N/C,
2019-07-26,Switchback Energy Acquisition,SBE.U,Goldman Sachs/ Citigroup,21.00,34.00,37.05,0.76,13.00,16.05,1,
2019-07-26,"Vista Oil & Gas, S.A.B. de C.V.",VIST,Citigroup/ Credit Suisse,9.25,8.25,9.10,-0.02,-1.00,-0.15,N/C,
2019-07-26,Wanda Sports Group,WSG,Morgan Stanley/ Deutsche Bank Securities/ Citigroup,8.00,6.00,5.16,-0.36,-2.00,-2.84,1,
2019-07-25,Castle Biosciences,CSTL,SVB Leerink/ Baird,16.00,20.00,21.40,0.34,4.00,5.40,2,
2019-07-25,Fellazo,FLLCU,Maxim Group,10.00,10.00,9.95,-0.01,0.00,-0.05,1,
2019-07-25,Health Catalyst,HCAT,Goldman Sachs/ J.P. Morgan/ William Blair,26.00,37.50,39.17,0.51,11.50,13.17,4,
2019-07-25,Livongo Health,LVGO,Morgan Stanley/ Goldman Sachs/ J.P. Morgan,28.00,40.51,38.10,0.36,12.51,10.10,4,
2019-07-25,Sunnova Energy International,NOVA,BofA Merrill Lynch/ J.P. Morgan/ Goldman Sachs/ Credit Suisse,12.00,11.05,11.25,-0.06,-0.95,-0.75,1,
2019-07-19,Afya Limited,AFYA,BofA Merrill Lynch/ Goldman Sachs/ UBS Investment Bank/ Itaú BBA,19.00,23.50,24.06,0.27,4.50,5.06,2,
2019-07-19,Medallia,MDLA,BofA Merrill Lynch/ Citigroup/ Wells Fargo Securities/ Credit Suisse,21.00,34.00,37.05,0.76,13.00,16.05,3,
2019-07-18,AssetMark Financial Holdings,AMK,J.P. Morgan/ Goldman Sachs/ Credit Suisse/ Huatai Securities (USA),22.00,25.45,27.04,0.23,3.45,5.04,3,
2019-07-18,Conyers Park II Acquisition,CPAA.U,Deutsche Bank Securities/ Goldman Sachs,10.00,10.20,10.23,0.02,0.20,0.23,1,
2019-07-18,Fulcrum Therapeutics,FULC,Morgan Stanley/ BofA Merrill Lynch/ SVB Leerink,16.00,14.50,13.50,-0.16,-1.50,-2.50,1,
2019-07-18,Genmab A/S,GMAB,BofA Merrill Lynch/ Morgan Stanley/ Jefferies,17.75,18.25,18.18,0.02,0.50,0.43,N/C,
2019-07-18,Mirum Pharmaceuticals,MIRM,Citigroup/ Evercore ISI/ Guggenheim Securities,15.00,13.00,13.21,-0.12,-2.00,-1.79,1,
2019-07-18,Oaktree Acquisition,OAC.U,Credit Suisse/ Deutsche Bank Securities,10.00,10.10,10.13,0.01,0.10,0.13,1,
2019-07-18,Owl Rock Capital,ORCC,"Goldman Sachs/ BofA Merrill Lynch/ RBC Capital Markets/ SunTrust Robinson Humphrey/ Wells Fargo Securities/ Credit Suisse/ Deutsche Bank Securities/ JMP Securities/ Keefe, Bruyette & Woods (A Stifel Company)/ Morgan Stanley/ SOCIETE ",15.30,15.50,15.49,0.01,0.20,0.19,1,
2019-07-18,Phreesia,PHR,J.P. Morgan/ Wells Fargo Securities/ William Blair/ Allen & Company/ Piper Jaffray,18.00,26.75,25.08,0.39,8.75,7.08,3,
2019-07-17,DouYu International Holdings,DOYU,Morgan Stanley/ J.P. Morgan/ BofA Merrill Lynch/ CMBI,11.50,11.02,11.50,0.00,-0.48,0.00,1,Missed
2019-07-12,Pivotal Investment Corporation II,PIC.U,Cantor/ BTIG,10.00,10.10,10.11,0.01,0.10,0.11,1,
2019-07-12,SC Health,SCPE.U,Credit Suisse,10.00,10.13,10.19,0.02,0.13,0.19,1,
2019-07-12,Tuscan Holdings Corp. II,THCAU,EarlyBirdCapital,10.00,10.05,10.04,0.00,0.05,0.04,1,
2019-06-28,Karuna Therapeutics,KRTX,Goldman Sachs/ Citigroup/ Wells Fargo Securities,16.00,18.50,20.02,0.25,2.50,4.02,2,
2019-06-28,The RealReal,REAL,Credit Suisse/ BofA Merrill Lynch/ UBS Investment Bank,20.00,28.00,28.90,0.45,8.00,8.90,3,
2019-06-27,Churchill Capital Corp II,CCX.U,Citigroup,10.00,10.20,10.14,0.01,0.20,0.14,1,
2019-06-27,BridgeBio Pharma,BBIO,J.P. Morgan/ Goldman Sachs/ Jefferies/ SVB Leerink/ KKR/ Piper Jaffray/ Mizuho Securities/ BMO Capital Markets/ Raymond James,17.00,30.61,27.55,0.62,13.61,10.55,3,
2019-06-27,Change Healthcare,CHNG,Barclays/ Goldman Sachs/ J.P. Morgan,13.00,14.00,15.00,0.15,1.00,2.00,1,
2019-06-27,Morphic Holding,MORF,Jefferies/ Cowen/ BMO Capital Markets/ Wells Fargo Securities,15.00,18.00,18.00,0.20,3.00,3.00,3,
2019-06-26,Cambium Networks,CMBM,J.P. Morgan/ Goldman Sachs,12.00,10.08,9.70,-0.19,-1.92,-2.30,1,
2019-06-25,Linx S.A.,LINX,Goldman Sachs/ Morgan Stanley/ Jefferies/ BofA Merrill Lynch/ Itaú BBA,9.40,9.30,9.09,-0.03,-0.10,-0.31,N/C,
2019-06-20,Akero Therapeutics,AKRO,J.P. Morgan/ Jefferies/ Evercore ISI,16.00,16.16,18.32,0.15,0.16,2.32,2,
2019-06-20,Atreca,BCEL,Cowen/ Evercore ISI/ Stifel,17.00,19.90,18.05,0.06,2.90,1.05,1,
2019-06-20,Grocery Outlet Holding,GO,BofA Merrill Lynch/ Morgan Stanley/ Deutsche Bank Securities/ Jefferies/ Barclays/ Goldman Sachs/ Guggenheim Securities/ UBS Investment Bank/ Cowen,22.00,31.00,28.51,0.30,9.00,6.51,3,
2019-06-20,Personalis,PSNL,Morgan Stanley/ BofA Merrill Lynch/ Cowen and Company,17.00,23.70,28.49,0.68,6.70,11.49,2,
2019-06-20,Prevail Therapeutics,PRVL,Morgan Stanley/ BofA Merrill Lynch/ Cowen and Company,17.00,15.31,13.60,-0.20,-1.69,-3.40,1,
2019-06-20,Slack Technologies,WORK,DPO (Direct Public Offering),26.00,38.50,38.62,0.49,12.50,12.62,N/C,
2019-06-20,South Mountain Merger,SMMCU,Citigroup,10.00,10.03,10.00,0.00,0.03,0.00,1,
2019-06-19,Stoke Therapeutics,STOK,J.P. Morgan/ Cowen/ Credit Suisse,18.00,27.21,25.57,0.42,9.21,7.57,2,
2019-06-14,Chewy,CHWY,Morgan Stanley/ J.P. Morgan/ Allen & Company,22.00,36.00,34.99,0.59,14.00,12.99,3,
2019-06-13,Fiverr International,FVRR,J.P. Morgan Securities/ Citigroup,21.00,26.00,39.90,0.90,5.00,18.90,2,
2019-06-12,CrowdStrike Holdings,CRWD,Goldman Sachs/ J.P. Morgan/ BofA Merrill Lynch/ Barclays,34.00,63.30,58.00,0.71,29.30,24.00,4,
2019-06-12,Mohawk Group Holdings,MWK,Roth Capital Partners/ A.G.P.,10.00,10.00,10.00,0.00,0.00,0.00,1,
2019-06-07,Revolve Group,RVLV,Morgan Stanley/ Credit Suisse/ BofA Merrill Lynch,18.00,25.16,34.00,0.89,7.16,16.00,3,
2019-06-06,GigCapital2,GIX.U,EarlyBirdCapital/ Northland Capital Markets,10.00,10.01,10.02,0.00,0.01,0.02,1,
2019-06-06,GSX Techedu,GSX,Credit Suisse/ Deutsche Bank Securities,10.50,12.10,10.48,0.00,1.60,-0.02,1,
2019-05-23,Bicycle Therapeutics Limited,BCYC,Goldman Sachs/ Jefferies/ Piper Jaffray,14.00,13.37,12.00,-0.14,-0.63,-2.00,2,Missed
2019-05-23,IDEAYA Biosciences,IDYA,J.P. Morgan/ Citigroup/ Jefferies,10.00,14.00,11.19,0.12,4.00,1.19,2,
2019-05-23,Rattler Midstream Partners,RTLR,Credit Suisse/ BofA Merrill Lynch/ J.P. Morgan,17.50,18.06,18.90,0.08,0.56,1.40,2,
2019-05-21,GX Acquisition,GXGXU,Cantor,10.00,10.07,10.06,0.01,0.07,0.06,1,
2019-05-17,Avantor,AVTR,Goldman Sachs/ J.P. Morgan,14.00,14.72,14.50,0.04,0.72,0.50,1,
2019-05-17,Fastly,FSLY,BofA Merrill Lynch/ Credit Suisse/ Citigroup,16.00,21.50,23.99,0.50,5.50,7.99,3,
2019-05-17,Luckin Coffee,LK,Credit Suisse/ Morgan Stanley/ CICC/ Haitong Internationa,17.00,25.00,20.38,0.20,8.00,3.38,3,
2019-05-15,Postal Realty Trust,PSTL,Stifel/ Janney Montgomery Scott/ BMO Capital Markets/ Height Capital Markets,17.00,17.00,17.00,0.00,0.00,0.00,1,
2019-05-14,AGBA Acquisition,AGBAU,Maxim Group LLC,10.00,10.04,10.01,0.00,0.04,0.01,1,
2019-05-14,Applied Therapeutics,APLT,Citigroup/ Cowen/ UBS Investment Bank,10.00,8.04,9.40,-0.06,-1.96,-0.60,1,
2019-05-10,Diamond Eagle Acquisition,DEACU,Deutsche Bank Securities/ Goldman Sachs,10.00,10.05,10.03,0.00,0.05,0.03,1,
2019-05-10,Health Sciences Acquisitions,HSACU,Chardan/ UBS Investment Bank,10.00,10.20,10.26,0.03,0.20,0.26,1,
2019-05-10,Jiayin Group,JFIN,Roth Capital Partners/ Shenwan Hongyuan Securities,10.50,11.00,16.15,0.54,0.50,5.65,1,
2019-05-10,Sonim Technologies,SONM,Oppenheimer/ Lake Street,11.00,11.70,10.99,0.00,0.70,-0.01,1,
2019-05-10,Uber Technologies,UBER,Morgan Stanley/ Goldman Sachs/ BofA Merrill Lynch/ Barclays/ Citigroup/ Allen & Company,45.00,42.00,41.57,-0.08,-3.00,-3.43,3,Missed
2019-05-09,Axcella Health,AXLA,Goldman Sachs/ J.P. Morgan/ SVB Leerink,20.00,15.12,13.80,-0.31,-4.88,-6.20,2,Missed
2019-05-09,HeadHunter Group PLC,HHR,Morgan Stanley/ Goldman Sachs/ Credit Suisse/ VTB Capital,13.00,14.66,15.75,0.21,1.66,2.75,2,
2019-05-09,Mayville Engineering,MEC,Baird/ Citigroup/ Jefferies,17.00,17.00,16.47,-0.03,0.00,-0.53,1,
2019-05-09,Milestone Pharmaceuticals,MIST,Jefferies/ Cowen/ Piper Jaffray,15.00,15.61,16.37,0.09,0.61,1.37,2,
2019-05-09,NextCure,NXTC,"Morgan Stanley/ BofAMerrill Lynch, Pierce/ Piper Jaffray",15.00,15.50,19.90,0.33,0.50,4.90,2,
2019-05-09,South Plains Financial,SPFI,"Keefe, Bruyette & Woods (A Stifel Company)/ Sandler O’Neill + Partners",17.50,17.75,17.71,0.01,0.25,0.21,2,
2019-05-08,Parsons,PSN,Goldman Sachs/ BofA Merrill Lynch/ Morgan Stanley,27.00,30.65,30.07,0.11,3.65,3.07,2,
2019-05-07,Trevi Therapeutics,TRVI,SVB Leerink/Stifel/ BMO Capital Markets,10.00,9.50,7.89,-0.21,-0.50,-2.11,1,
2019-05-03,Red River Bancshares,RRBI,FIG Partners/ Stephens,45.00,55.00,50.25,0.12,10.00,5.25,2,
2019-05-03,SciPlay,SCPL,BofA Merrill Lynch/ J.P. Morgan/ Deutsche Bank Securities,16.00,18.00,15.25,-0.05,2.00,-0.75,2,
2019-05-03,Yunji,YJ,Morgan Stanley/ Credit Suisse/ J.P. Morgan/ CICC,11.00,13.42,14.15,0.29,2.42,3.15,1,
2019-05-02,Beyond Meat,BYND,Goldman Sachs/ J.P. Morgan/ Credit Suisse,25.00,46.00,65.75,1.63,21.00,40.75,3,
2019-05-02,So-Young International,SY,Deutsche Bank Securities/ CICC,13.80,16.50,18.20,0.32,2.70,4.40,2,
2019-05-02,TransMedics Group,TMDX,Morgan Stanley/ J.P. Morgan,16.00,20.26,22.36,0.40,4.26,6.36,2,
2019-04-26,Act II Global Acquisition,ACTTU,Cantor,10.00,10.10,10.10,0.01,0.10,0.10,1,
2019-04-18,Brigham Minerals,MNRL,Credit Suiss/ Goldman Sachs/ Barclays/ RBC Capital Markets/ UBS Investment Bank/ Wells Fargo Securities,18.00,20.00,19.92,0.11,2.00,1.92,2,
2019-04-18,Greenlane Holdings,GNLN,Cowen/Canaccord Genuity,17.00,29.00,21.10,0.24,12.00,2.00,2,
2019-04-18,HOOKIPA Pharma,HOOK,BofA Merrill Lynch/ SVB Leerink/ RBC Capital Markets,14.00,14.30,14.00,0.00,0.30,0.00,2,Missed
2019-04-18,Pinterest,PINS,Goldman Sachs/ J.P. Morgan/ Allen & Company,19.00,23.50,24.40,0.28,4.50,5.40,4,
2019-04-18,Zoom Video Communications,ZM,Morgan Stanley/ J. P. Morgan/ Goldman Sachs/ Credit Suisse,36.00,65.00,62.00,0.72,29.00,26.00,4,
2019-04-17,Palomar Holdings,PLMR,"Barclays/ J.P. Morgan/ Keefe, Woods & Bruyette (A Stifel Company)",15.00,18.50,18.99,0.27,3.50,3.99,2,
2019-04-17,Turning Point Therapeutics,TPTX,Goldman Sachs/ SVB Leerink/ Wells Fargo Securities,18.00,24.25,28.90,0.61,6.25,10.90,2,
2019-04-12,Jumia,JMIA,Morgan Stanley/ Citigroup/ Berenberg/ RBC Capital Markets,14.50,18.95,25.46,0.76,4.45,10.96,1,Missed
2019-04-11,PagerDuty,PD,Morgan Stanley/ J.P. Morgan Securities/ RBC Capital Markets/Allen,24.00,36.75,38.25,0.59,12.75,14.25,3,
2019-04-11,Tufin Software Technologies,TUFN,J.P. Morgan/ Barclays Capital/ Jefferies,14.00,18.05,19.10,0.36,4.05,5.10,3,
2019-04-09,B. Riley Principal Merger,BRPM.U,B. Riley FBR,10.00,10.00,10.00,0.00,0.00,0.00,1,
2019-04-05,Guardion Health Sciences,GHSI,WallachBeth Capital,4.00,3.80,3.68,-0.08,-0.20,-0.32,N/C,
2019-04-04,NGM Biopharmaceuticals,NGM,Goldman Sachs/ Citigroup/ Cowen,16.00,15.00,14.70,-0.08,-1.00,-1.30,3,Missed
2019-04-04,Replay Acquisition,RPLA.U,Credit Suisse/ BofA Merrill Lynch,10.00,10.00,10.05,0.01,0.00,0.05,1,
2019-04-04,Silk Road Medical,SILK,J.P. Morgan/ BofA Merrill Lynch,20.00,33.15,36.18,0.81,13.15,16.18,3,
2019-04-04,Tradeweb Markets,TW,J.P. Morgan/ Citigroup/ Goldman Sachs/ Morgan Stanley​,27.00,34.26,35.81,0.33,7.26,8.81,3,
2019-04-03,Ruhnn Holding,RUHN,Citigroup/ UBS Investment Bank,12.50,12.50,7.85,-0.37,0.00,-4.65,1,
2019-04-02,Powerbridge Technologies,PBTS,Maxim Group/ The Benchmark Company,5.00,5.50,5.21,0.04,0.50,0.21,N/C,
2019-03-29,Lyft,LYFT,J.P. Morgan/ Credit Suisse/ Jefferies,72.00,87.24,78.29,0.09,15.24,6.29,3,
2019-03-28,Precision BioSciences,DTIL,J.P. Morgan/ Goldman Sachs/ Jefferies/ Barclays,16.00,18.00,17.44,0.09,2.00,1.44,2,
2019-03-25,8i Enterprises Acquisition,JFKKU,Chardan,10.00,10.05,10.03,0.00,0.05,0.03,1,
2019-03-21,Levi Strauss,LEVI,Goldman Sachs/ J.P. Morgan,17.00,22.22,22.41,0.32,5.22,5.41,3,
2019-03-20,Insurance Acquisition,INSUU,Cantor,10.00,10.10,10.10,0.01,0.10,0.10,1,
2019-03-20,UP Fintech Holding Limited,TIGR,Citigroup/ Deutsche Bank Securities,8.00,8.10,10.92,0.37,0.10,2.92,2,
